id,relative,candidate_speaker_count,graph_stable,screening_bucket,uncertainty_reasons
rec_91f6016829275120,session21/Camera-2024-07-17-112836-112807,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_b899b86b5a591bbf,session21/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_940263e41dc2ed81,session21/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_34ac762c12b606fd,session21/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_578504bebf0bc0f0,session21/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6dc14002e2968990,session21/Camera-2024-07-22-103025-103101,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a11f123f0627a5b5,session21/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8ccda3e59a45fb41,session21/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_212629ed244eebef,session21/Camera-2024-07-22-135929-140003,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_588eb611c964d84c,session21/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d4c4dc82cd90df58,session21/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2ebea0b5a5fdf419,session21/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_038e9fd1514edebb,session21/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7bc407fb410190d3,session21/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ababdb7d46ba814e,session21/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f7a90165456c2662,session21/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e8a9db54a3e695df,session21/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1b88cea82daef6c2,session21/Camera-2024-07-26-120608-120642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_516d7ad95eb87c16,session21/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0990950c13008f8a,session21/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ba08979314f95afe,session21/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_36260697edeed4e1,session21/Camera-2024-07-29-160525-160426,1,True,1_sustained_voice_candidate,[]
rec_1949332ab040ce03,session21/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7da482050cf4009a,session21/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_85e7071d24a29acc,session21/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ed9e7cd73e3f5a0b,session21/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_de669b612b46dda2,session21/Camera-2024-07-30-154819-154923,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f76ee455100dc589,session21/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_74bffa9e369562b1,session21/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0e2310c2672ac96b,session21/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6018a3628f40176c,session21/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8e593fdf5aa5f688,session21/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f5c73eb3adf489fd,session21/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8ee23780a7575e46,session21/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b44cda76288edaa9,session21/Camera-2024-08-08-153226-153307,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4ce38b24681841da,session21/Camera-2024-10-14-135007-134930,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1d242f8373c28446,session21/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0d2e5b57813a9e24,session21/Camera-2024-10-14-151541-151421,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1bcb8a9c684bfe89,session21/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3c4ec6a92756e0ce,session21/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f47d742b001c4ea0,session21/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0a98cc7db4bcc3c8,session21/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_148017131cb8dcb9,session21/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_541f391d109295bb,session21/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7b67e7e378f2dbc8,session21/Camera-2024-10-21-121606-121455,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_7cb424e0e9ee4012,session21/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ccd8a81a0e26e94b,session21/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7d17508fe8733099,session21/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_69eb8f2233312c8e,session21/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7a4fca625d4e3617,session21/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_01a6350376652ece,session21/Camera-2024-10-22-165256-165322,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d268f2043642d4de,session21/Camera-2024-10-22-173423-173423,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bae64cdfd84c6dce,session21/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0e9540c7110a68b3,session21/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4dc00e38e7d3ddd0,session21/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c5814f1455a6f09e,session21/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fea8575f1027d0e3,session3/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5c8e9ecf80eabfd7,session3/Camera-2024-06-26-093649-093642,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_9cb20c64a3d87985,session3/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bf86167a3d744525,session3/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_30ccd03c1a9a80f5,session3/Camera-2024-06-26-151459-151413,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_c5840cfeb8981cca,session3/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,[]
rec_47d7f6d79290e71f,session3/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_85d61e653f4ef18c,session3/Camera-2024-06-28-112322-112419,1,True,1_sustained_voice_candidate,[]
rec_61d0f119084ad31b,session3/Camera-2024-06-28-120152-120208,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c6d50161e4ba9919,session3/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,[]
rec_095d5bbf756f0a9b,session3/Camera-2024-06-28-160651-160703,1,True,1_sustained_voice_candidate,[]
rec_3c862ad8eae4c636,session3/Camera-2024-06-28-164549-164628,1,True,1_sustained_voice_candidate,[]
rec_8b90b4f4d922b1a9,session3/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9cb7d45650f60dd7,session3/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3582ce9efdfe240d,session3/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_46d7604c5e9dad61,session3/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,[]
rec_28fe93381f4c755b,session3/Camera-2024-07-08-143054-143035,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c4fb057ef4d3c5a1,session3/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0b1b59aa806bec5c,session3/Camera-2024-07-09-100427-100257,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_ef19fab7f0faa050,session3/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_098413fdb5cc021c,session3/Camera-2024-07-09-111741-111806,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_7504fa914d70e494,session3/Camera-2024-07-09-134253-134210,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_12f6d105385042eb,session3/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3b17512495598031,session3/Camera-2024-07-09-151245-151110,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_0ca3b0fe5b97453a,session3/Camera-2024-07-10-134814-134720,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_8fec777f524e1589,session3/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bfb2165e943c7703,session3/Camera-2024-07-10-150927-150804,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_54e4258a1b694b82,session3/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,[]
rec_24bb0aee2af0230c,session3/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9c6febe20755a78f,session3/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7f35b632fcb2766c,session3/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2a64bb94e7c61f7d,session3/Camera-2024-07-11-120318-120232,2,False,uncertain,"['brief_voice_not_resolved', 'partition_sensitivity']"
rec_e9ff1757f6d15158,session3/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,[]
rec_f4ace6ad89764ab5,session3/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,[]
rec_fc757ce2a998407c,session3/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_54a8b70581232032,session3/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,[]
rec_0735b79f00e16af4,session3/Camera-2024-07-16-134902-134937,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_e8a59cca1f0dab2c,session3/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,[]
rec_b0626cffd29ec101,session3/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,[]
rec_85f06859f7b181ec,session3/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f3011f602e68c478,session3/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9d9186b0abaf5a33,session3/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ad1112ea5036148e,session3/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_10e5ccb0204e6995,session3/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dcd5093ca0ac9bd3,session3/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_77844f2af65fbd3c,session3/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bfc835b6049af34f,session3/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3b3cae02d280c40e,session3/Camera-2024-07-22-135929-140003,2,True,2_sustained_voice_candidate,[]
rec_887bb80f2a782bed,session3/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_99e29874e0b3bbb8,session3/Camera-2024-07-22-155059-155140,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_6480563b21b82dea,session3/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8dcded067c185ab7,session3/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_57efdc20adcf229f,session3/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_74324bf9f00584a9,session3/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0e0c7bf32e42464f,session3/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_52ee6407d8940877,session3/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,[]
rec_4986082a624eba14,session3/Camera-2024-07-26-103222-103252,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_f95aeb6b95b5a527,session3/Camera-2024-07-26-110838-110914,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_9f52bf3893afd749,session3/Camera-2024-07-26-120608-120642,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e36a5ac5e790ee34,session3/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d636f8e2da9ef6bb,session3/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_78374f9a41256a79,session3/Camera-2024-07-29-160525-160426,1,True,1_sustained_voice_candidate,[]
rec_ea99e4f0f027930e,session3/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,[]
rec_0c9d0639020164bd,session3/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5b0b18806c5a8682,session3/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,[]
rec_8d74206017a8143f,session3/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,[]
rec_41ba3bb130b553c6,session3/Camera-2024-07-30-154819-154923,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bc35e846cd996ca9,session3/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b7a7fa633ad94e4c,session3/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_790da4c9a9fa5b05,session3/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_951de711ee2d3a0e,session3/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_53801c40c726edb3,session3/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a7d8d45ba73a64f9,session3/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3c08c35be6dd35d7,session3/Camera-2024-08-08-153226-153307,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_dbee38f070d7454a,session3/Camera-2024-10-14-135007-134930,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_75f8d7998140f90a,session3/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7a16f4a27f067d7e,session3/Camera-2024-10-14-151541-151421,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ca550c02d88bf704,session3/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5f018efd14a9e091,session3/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1873b087d35d14a6,session3/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8df1a5a5085379d4,session3/Camera-2024-10-15-111253-111325,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_4e0190229aa4a826,session3/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_778f30b76e95e15b,session3/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8ec5d1aef12f59fc,session3/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c9460a0fb6770260,session3/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,[]
rec_d595fdcd59894785,session3/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_59b0637f44c957bd,session3/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
